delivery,batsman,bowler,extras_dict,non_striker,runs_dict,wicket_dict,wides,noballs,legbyes,byes,penalty,kind,player_out,fielders,runs,extras,total,team,city,date,gender,match_type,neutral_venue,winner,winType,winMargin,result,resultHow,resultTeam,non_boundary,ManOfMatch,overs,team1,team2,tossWinner,tossDecision,venue
0.1,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
0.2,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
0.3,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
0.4,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
0.5,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
0.6,BB McCullum,B Lee,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}",0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
1.1,M Klinger,JD Unadkat,0,BB McCullum,"{'batsman': 1, 'extras': 0, 'total': 1}",0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
1.2,BB McCullum,JD Unadkat,{'wides': 1},M Klinger,"{'batsman': 0, 'extras': 1, 'total': 1}",0,1.0,0.0,0.0,0,0,0,0,0,0,1,1,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
1.3,BB McCullum,JD Unadkat,0,M Klinger,"{'batsman': 1, 'extras': 0, 'total': 1}",0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
1.4,M Klinger,JD Unadkat,0,BB McCullum,"{'batsman': 3, 'extras': 0, 'total': 3}",0,0.0,0.0,0.0,0,0,0,0,0,3,0,3,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
1.5,BB McCullum,JD Unadkat,0,M Klinger,"{'batsman': 0, 'extras': 0, 'total': 0}","{'fielders': ['JH Kallis'], 'kind': 'caught', 'player_out': 'BB McCullum'}",0.0,0.0,0.0,0,0,caught,BB McCullum,['JH Kallis'],0,0,0,Kochi Tuskers Kerala,Kochi,2011-05-05,male,T20,0,Kochi Tuskers Kerala,runs,17,0,0,0,0,BJ Hodge,20,Kochi Tuskers Kerala,Kolkata Knight Riders,Kolkata Knight Riders,field,Nehru Stadium
